imdb_id,release_year,Director,original_language,Poster_Link
6647564,2020.0,Yoon Seong-ho,en,
1166805,2008.0,Wim Wenders,pt,
246498,2000.0,Delmer Daves,ja,
84637,1982.0,Roshni Rush Bhatia,en,
70046,1973.0,Paul Clipson,en,
12397078,2020.0,Ezekiel Norton,zh,
7132578,2018.0,Oskar Roehler,es,
11348950,2020.0,Gerald Kargl,en,
3722234,2018.0,Daniel Nettheim,en,
40798,1948.0,Nunzio Fazio,en,
2181282,2015.0,Emiel Penders,en,
107719,1993.0,Thomas Berger,en,
113024,1995.0,Oddvar Bull Tuhus,en,
279901,1965.0,Gillian Armstrong,ja,
102210,1992.0,Béla Baptiste,en,
1887763,2011.0,Karim Nada,hi,
3509114,2014.0,Alessandro Genovesi,en,
67467,1972.0,Peter Hyams,hu,
110463,1996.0,Junji Shimizu,cn,
101675,1991.0,Patrick Imbert,en,
2256703,2012.0,Frédéric Tellier,en,
8144850,2018.0,Quentin Dupieux,af,
50847,1957.0,Lennie Hill,en,
100161,1990.0,Landon Martin,en,
119872,1997.0,Andrew Chapman,en,
245115,2001.0,Adam Alleca,en,
7543538,2019.0,Lisa Channer,es,
42707,1950.0,Tim Hill,en,
2728784,2019.0,Neri Parenti,en,
1082051,2008.0,Olivier Assayas,fr,
10090626,2019.0,Nyle Cavazos Garcia,en,
3363888,2014.0,Mason Cade Packer,es,
5662550,2017.0,Neven Samardžić,en,
165097,1990.0,Gabriel Wilson,en,
32851,1940.0,Jonathan Wacks,en,
88241,1984.0,Nina Chernik,el,
2824852,2014.0,Richard Kern,en,
95119,1988.0,Paul Solet,en,
83925,1982.0,Elena Kondratyeva,fr,
25493,1934.0,Allysa Sing,en,
252704,1976.0,Richard Paris Wilson,tr,
252084,1968.0,Frank H. Woodward,tr,
414,1902.0,Lachlan McLeod,en,
8851190,2018.0,Graham Wright,en,
3872958,2015.0,Ísold Uggadóttir,ja,
1623008,2010.0,Sig Shore,en,
280438,2002.0,Stephen Fingleton,en,
87229,1984.0,Jon Keeyes,en,
5128328,2015.0,"Mitchell Altieri, Phil Flores",ta,
77732,1979.0,Liddy Oldroyd,it,
70112,1973.0,Jim Sheridan,en,
3400060,2014.0,"Nathan Greno, Byron Howard",en,
1286159,2009.0,Svyatoslav Podgaevsky,fr,
7231194,2018.0,"Hiroyuki Seshita, Kobun Shizuno",ml,
1167665,1899.0,"Dick Sebast, Patrick Archibald, Jay Oliva",fr,
16496386,2023.0,Spike Lee,en,
8430044,2018.0,"Andréa Bescond, Eric Métayer",en,
62853,1966.0,Kornél Mundruczó,ja,
2721744,2016.0,Roman Polanski,en,
100881,1991.0,Sally Field,it,
114759,1995.0,Paul Crowder,en,
58301,1964.0,Unknown,en,
1969057,2011.0,Eduardo Quispe,de,
77381,1977.0,Unknown,en,
1264914,2008.0,KAIBASHIRA,bg,
1192620,2009.0,Unknown,en,
54116,1960.0,Unknown,en,
4255274,2015.0,Jake Hendrix,en,
7936538,2018.0,Unknown,en,
6409782,2017.0,Mary Lambert,id,
2424028,2012.0,James Yukich,es,
283693,1974.0,Sun Yu,ja,
18096250,2022.0,Tom Harper,en,
1041753,2008.0,Hannsue,en,
74883,1976.0,"Hugo Lilja, Pella Kågerman",fr,
976209,2007.0,Baltasar Kormákur,ru,
3107070,2014.0,Susanne Bier,en,
3871940,2014.0,Michael Miller,ja,
3765078,2015.0,Russell Mack,nl,
3014078,2016.0,Marie-Castille Mention-Schaar,en,
4247144,2015.0,Finn O'Connor,nl,
80606,1980.0,Gavin Hood,it,
1188985,2009.0,Jean-Patrick Benes,es,
478324,2005.0,Todd Phillips,de,
3271700,2013.0,Eva Statheropoulou,ko,
1043800,2010.0,Buddy Van Horn,es,
5910,1915.0,Michael Winterbottom,en,
11960,1921.0,Phil Joanou,de,
113057,1995.0,Jacques Rouffio,fr,
264689,2002.0,Lourdes Portillo,en,
47127,1954.0,Dion Annett,en,
934946,2007.0,Stephen Wallace Pruitt,en,
2763764,2013.0,Václav Vorlíček,ko,
49869,1956.0,Cecilie A. Mosli,fr,
12844834,2021.0,Sam Raimi,es,
372122,2005.0,Kim Yong-hwa,en,
7220640,2018.0,Ody C. Harahap,fi,
87039,1984.0,Rob Marshall,it,
491211,2007.0,Kelly Reichardt,en,
9010900,2019.0,Jon Turteltaub,es,
71458,1974.0,David S. Ward,de,
323810,2003.0,Miranda July,en,
75232,1976.0,Anthony Harvey,en,
49043,1956.0,Andrei Konchalovsky,es,
75710,1974.0,"Alex Gregory, Peter Huyck",en,
84489,1982.0,Ivan Silvestrini,en,
2094872,2015.0,Kate Dolan,fr,
1651894,2011.0,David J. Burke,en,
303021,2002.0,Michelle Ferrari,es,
11379322,2020.0,Cédric Anger,en,
96869,1989.0,Chor Yuen,en,
37981,1947.0,Inas El Degheidy,es,
74441,1976.0,Marcelo Galvão,en,
6802522,2017.0,"Raksha Mistry, Hasnain Hyderabadwala",de,
122770,1968.0,Takis Hristopoulos,cs,
1832381,2011.0,"Howard Hickman, Jack Conway",ko,
1527835,2011.0,Mio Ezaki,en,
1467266,1994.0,David Fincher,ja,
45907,1954.0,Reza Karimi,es,
195165,2000.0,Ivan Jones,en,
67439,1971.0,Ben Cicilian,fr,
3469440,2014.0,A.Aizel Jayzarann,cn,
69840,1973.0,Nicolás Lorca,en,
65874,1970.0,John Suits,en,
84267,1982.0,Joseph Gaï Ramaka,cn,
330217,2003.0,Charley Hoover,hi,
1650044,2012.0,Krzysztof Kiwerski,en,
79083,1979.0,John Malesevic,de,
45609,1953.0,Ryûhei Kitamura,en,
105316,1992.0,Baltasar Kormákur,en,
39515,1947.0,Cayetano Gastañeta,en,
86137,1983.0,Sara Ettinger,en,
65963,1970.0,Sara Ettinger,en,
4815862,2016.0,Paul J. Lane,en,
5207320,2016.0,Rohit Shetty,en,
9914192,2020.0,Gregg Araki,pt,
17677178,2022.0,Alan Shapiro,en,
401244,2005.0,Matías Szulanski,en,
95943,1988.0,Herbert Holba,fr,
2304915,2014.0,Alfred Hitchcock,en,
2399533,2012.0,Tibor Takács,fr,
2301147,2013.0,David Ayer,en,
83941,1982.0,Harold Young,en,
4187590,2015.0,Hirtzka Rosenberg,ru,
101548,1991.0,Jacques Kupissonoff,it,
97095,1989.0,Marc Plas,de,
89568,1985.0,Unknown,en,
64787,1970.0,Nouchka van Brakel,it,
21816824,2022.0,Noa Aharoni,en,
2167404,2012.0,Eddie Garcia,en,
3043546,2013.0,Eric Johnson,en,
1663333,2009.0,Brandon Vietti,it,
433498,2003.0,David E. Talbert,ja,
6146460,2016.0,Kantemir Balagov,en,
58754,1964.0,Rodrigo Cortés,en,
48593,1955.0,Ian Kirby,en,
11448830,2022.0,Scott Jeralds,fr,
5805904,2021.0,John Lasseter,en,
329731,2002.0,Nicolas Pesce,it,
1822302,2012.0,Mikkel Brænne Sandemose,en,
87866,1984.0,"Kanji Wakabayashi, Hiroshi Hamasaki, Takuya Sato",en,
71198,1974.0,Alex van Warmerdam,en,
2643394,2013.0,Osamu Kasai,ja,
64994,1969.0,Matt Shakman,cs,
67637,1971.0,Ted Demme,fr,
2115426,2011.0,Peter Edlund,ko,
486708,2005.0,Paul Schrader,tr,
59311,1966.0,Shinji Higuchi,eo,
66826,1971.0,Jim McBride,sv,
132888,1972.0,Florian Perron,en,
462684,2005.0,Valérie Lemercier,ko,
57878,1964.0,Simon Guélat,en,
77470,1977.0,Wes Anderson,en,
15224,1924.0,Ralph Bakshi,en,
6188002,2017.0,John Ford,en,
11585200,2020.0,Sam Nelson,en,
4838248,2017.0,Norman Sheldon,en,
1074985,1981.0,Edwin Carewe,ru,
309093,1998.0,Brian O'Malley,fr,
443844,2005.0,Joachim Trier,fr,
41694,1950.0,Robert M. Young,en,
15673,1925.0,Richard Shepard,ru,
6791730,2017.0,Ridley Scott,hi,
54642,1961.0,Rowdy Herrington,en,
1111876,2009.0,Veljo Käsper,en,
4185566,2016.0,Baadur Tsuladze,en,
253616,1984.0,Peter Chung,tr,
1369567,2008.0,Takeshi Kitano,en,
2559458,2014.0,Karin Babinská,en,
89622,1985.0,Unknown,en,
246644,1988.0,Miguel Salgado,en,
59122,1965.0,Keith Allott,en,
167116,2002.0,Cuyle Carvin,en,
421090,2005.0,Frans Zwartjes,en,
10337562,2019.0,Ieva Norvele,en,
92608,1987.0,Owen Harris,en,
15167162,2022.0,Mark Robson,fr,
304120,2002.0,Gregory Gallop II,ko,
167925,1999.0,Charlie Chaplin,fr,
42780,1950.0,Vibeke Muasya,it,
52929,1959.0,Pieter Vandenabeele,en,
2049586,2014.0,Chang Yi,en,
1093382,2007.0,Hélène Choquette,it,
8205028,2021.0,Maurice Cammage,hu,
478337,2006.0,"Donna Zuckerbrot, Daniel Zuckerbrot",fr,
40643,1948.0,Brian McKenzie,en,
87263,1984.0,James Brolin,en,
8569578,2019.0,Ella Lemhagen,en,
34295,1941.0,Derek Jarman,en,
390614,2005.0,Larry Bishop,hi,
1946310,2013.0,Ima Kuroda,en,
85872,1981.0,Barbora Chalupová,en,
27214,1935.0,David Fidalgo,en,
495032,2006.0,Dafne Jemeršič,hi,
123324,1998.0,Unknown,en,
756672,2007.0,David Fidalgo Omil,en,
1333634,2008.0,Stuart Pound,en,
167319,1966.0,Tenoch S. Pacheco,pl,
1077094,2008.0,Tina Satter,ja,
1620549,2010.0,Roberto Santucci,ru,
135037,1989.0,Michael Lehmann,ja,
38964,1946.0,William Cameron Menzies,en,
13192538,2020.0,Derek Todd,en,
59269,1965.0,Mia Hansen-Løve,en,
5569310,2011.0,Ken Jacobs,en,
9341628,2018.0,Patricia Marx,en,
1410297,2010.0,Zi Lian,pt,
490479,1982.0,Simon Klose,en,
379199,2003.0,Usher Morgan,pt,
1640486,2011.0,Chris McCoy,en,
79822,1979.0,Dmitry Kiselev,en,
299203,2002.0,Charles Shyer,en,
4459912,2015.0,Gerald Rascionato,es,
2084934,2012.0,Sewell Collins,nl,
2402186,2013.0,Hiroyuki Kitakubo,pt,
11792734,2020.0,Lionel C. Martin,tr,
826756,2008.0,Unknown,en,
4222718,2014.0,Jim Sheridan,th,
46384,1953.0,Nathan Greno,en,
6038042,2019.0,J. Walter Ruben,en,
7022034,2017.0,Unknown,en,
322622,2002.0,Luke Scott,en,
125118,1976.0,Arthur Hiller,en,
204526,1979.0,Michael Ian Black,et,
5477402,2016.0,Stephen Frears,nl,
62190,1967.0,Ryan Silbert,en,
80465,1980.0,Senedy Que,en,
2979920,2015.0,Dondon S. Santos,hi,
2735292,2015.0,Salih Hashwan,en,
800361,2006.0,Jyri Pitkänen,en,
29080,1937.0,Lawrence Fajardo,en,
74569,1977.0,J. Nicolas Molinari,it,
10247,1919.0,"Bénédicte Galup, Michel Ocelot",sv,
208298,2000.0,Vincente Minnelli,en,
35832,1943.0,Jacqueline Audry,en,
53126,1959.0,Cynthia Calvi,en,
1794886,2012.0,Randa Ali,sv,
118540,1997.0,Sidney Lumet,en,
5363736,2016.0,William Friedkin,en,
9572006,2021.0,Ang Lee,ru,
9695612,2019.0,"Tony Cervone, Spike Brandt",en,
3463244,2014.0,Ray Patterson,it,
2008513,2011.0,Mick Jackson,en,
106880,1994.0,Baltasar Kormákur,en,
1464539,2013.0,Mike Nichols,en,
329030,2004.0,Alfonso Cuarón,en,
309402,1894.0,David Lean,xx,
9311062,2019.0,Julian Jarrold,ja,
433985,2006.0,Joseph Hardy,de,
88379,1984.0,Mike Newell,en,
82537,1982.0,Stuart Walker,en,
4991676,2019.0,Todd Phillips,eu,
96125,1988.0,"Sid Griffiths, Bert Bilby",it,
5341056,2016.0,A.W. Sandberg,pt,
89816,1985.0,Stefan Georgiou,en,
414426,2008.0,"Paul West, Robert G. Vignola",en,
51078,1957.0,"Martina Parenti, Massimo D'Anolfi",en,
469913,2008.0,Youm Ji-sun,en,
196708,2000.0,Alessandro Genovesi,en,
42379,1950.0,Elisa Amoruso,en,
3291148,2015.0,Kim Ki-young,en,
284060,1963.0,Alex Proyas,en,"https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1935785,2012.0,Derek Nguyen,ko,
86026,1983.0,Si Si,es,
5481608,2015.0,Roman Perez Jr.,es,
764639,2007.0,Ömer Faruk Sorak,de,
250491,2001.0,Peter Ho-Sun Chan,en,
119054,1997.0,Unknown,en,
6038506,2016.0,Hervé Mimran,en,
1808477,2011.0,Rob Marshall,en,
22787,1932.0,Guy Green,fr,
7281472,2017.0,Stuart Burge,en,
240793,2000.0,"Anton Ngata, Brian Muña, Justin Baldovino",en,
4085238,2015.0,Unknown,en,
47025,1954.0,Unknown,it,
4551318,2016.0,Spike Lee,ru,
314725,2002.0,Jonathan Liebesman,en,
482163,2007.0,Rodrigo Ortuzar Lynch,en,
82209,1980.0,"David Zamagni, Nadia Ranocchi",fr,
4809238,2014.0,Karin Fahlén,de,
57829,1964.0,Corina Schwingruber Ilić,ja,
21750,1931.0,"Diego Levy, Pablo Levy",en,
63443,1969.0,"Michał Englert, Małgorzata Szumowska",en,
71717,1974.0,Teemu Nikki,en,
99386,1991.0,"Aron Ludikhuijze, Frank Wever",cs,
1135940,2009.0,Emile Ardolino,de,
118811,1997.0,Kevin Tenney,en,
253378,2000.0,Adam Gierasch,ko,
15842,1925.0,Greg Mottola,de,
46904,1954.0,John Dahl,en,
804551,2007.0,Don Siegel,en,
72231,1974.0,Joe Talbot,ru,
66078,1971.0,Barbet Schroeder,ro,
7518786,2021.0,Henry Hathaway,hi,
326664,2003.0,Victor Sjöström,en,
4623812,2016.0,Alan Smithee,zh,
1184936,1896.0,Paul Unwin,fr,
92963,1987.0,Christian Sesma,ja,
803029,2008.0,Yoko Okumura,pt,
58403,1964.0,Ken Cunningham,en,
2425866,2016.0,Reginald Hudlin,en,
108447,1992.0,Alessio Maria Federici,en,
95215,1988.0,Shimit Amin,en,
64074,1969.0,Alexander R. Wolf,en,
4310772,2015.0,Shay Kanot,cn,
2106537,2013.0,Kenneth Branagh,hi,
759509,2006.0,Mike Newell,fr,
1337066,2009.0,Howard J. Ford,sv,
4727512,2015.0,"Pete Docter, Ronnie Del Carmen",te,
123385,1997.0,Vincent McEveety,fr,
58007,1964.0,George Gallo,en,
38687,1946.0,Clive Barker,en,
90750,1987.0,Kim Ki-duk,en,
6133806,2017.0,Manfred Corrine,en,
11394200,2020.0,Matthew Butler,en,
50803,1957.0,Kenneth Scicluna,en,
855975,2006.0,Ajita Suchitra Veera,da,
2820008,2014.0,Rob Reiner,en,
471571,2005.0,Zolbayar Dorj,te,
7175968,2022.0,Sean McNamara,en,
102136,1991.0,Peter Weir,fr,
7588752,2017.0,Neri Parenti,en,
90914,1986.0,Alan Metter,en,
1560653,2009.0,Franck Mancuso,en,
68206,1972.0,Jean Faurez,it,
3004634,2013.0,John Schlesinger,en,
50622,1957.0,Alberto Mariscal,en,
1615075,2011.0,Andrea Tonacci,en,
341564,2002.0,"Mahyar Goudarzi, Steve Bache, Louise Peter",en,
2014295,2014.0,Paco Plaza,de,
252600,1983.0,"François Briantais, Mathieu Lecroq, Robin Courtoise, Malcom Hunt, Alan Guimont, Thomas Boileau",tr,
20698,1930.0,Yang Bingjia,en,
1730695,2010.0,Steve McQueen,ko,
33268,1940.0,Maria Giese,en,
57225,1963.0,Henning Carlsen,en,
6365796,2019.0,Steven Hentges,en,
1815782,2011.0,Mladen Đorđević,sv,
47956,1955.0,Carlos Vergara,en,
51436,1958.0,"Bernhard Marsch, Rainer Knepperges, Ed Herzog",en,
82133,1982.0,Stephen McCallum,it,
1754078,2011.0,Sergey Povarnitsyn,es,
1137436,2009.0,"Jimmy Simard, Karl Gaven-Venet, Anaïs Clopeau, Héléna Richard, Alexis G. Larouche",en,
57466,1963.0,Michel Wild,fr,
11652,1920.0,Brian Frager,en,
70121,1973.0,Ella Alise Rogne,en,
24620,1933.0,"Yann-Manuel Hernandez, Laetitia Demessence",en,
60429,1966.0,Manu Herrera,en,
51435,1958.0,Auli Mantila,en,
6803924,2017.0,Guclu Aydogdu,it,
43560,1951.0,Kenneth Karlstad,en,
74846,1976.0,Kang Da-yeon,cs,
3666210,2014.0,Mikhail Romanovsky,en,
92671,1987.0,Ron Clements,en,"https://m.media-amazon.com/images/M/MV5BN2JlZTBhYTEtZDE3OC00NTA3LTk5NTQtNjg5M2RjODllM2M0XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
5603212,2020.0,"Karin Steinberger, Marcus Vetter",es,
53002,1959.0,Katyayan Shivpuri,fr,
298131,2003.0,Abhijeet Harishchandra,de,
2851314,2014.0,Taika Waititi,fr,
419420,2004.0,Katariina Aule,en,
47867,1955.0,Sitisiri Mongkolsiri,en,
1213856,2007.0,Chris Noon,ko,
50123,1958.0,Unknown,fr,
364986,2002.0,Yana Peña Durado,en,
143213,1998.0,Alex Proyas,en,
210163,1999.0,David Lean,fr,
4801232,2017.0,Ub Iwerks,en,
52300,1958.0,Inari Niemi,en,
13065386,2020.0,Gabriele Muccino,en,
87464,1984.0,Max Weissberg,en,
6805328,2017.0,Carlos López Estrada,fr,
29002,1937.0,Massimo Mazzucco,en,
48822,1955.0,Wewito Piyãko,en,
6210808,2017.0,Corentin Leconte,ar,
86194,1983.0,"Paul Terry, Frank Moser",en,
850669,2007.0,Jaume Collet-Serra,en,
130342,1945.0,André de Toth,fr,
2239096,2012.0,Robert Towne,sv,
83805,1982.0,Stuart Gordon,en,
68983,1972.0,Sohn Young-sung,en,
10791618,2019.0,Alice Guy-Blaché,en,
8991322,2019.0,Alexandre Astruc,ko,
62979,1968.0,Henri Desfontaines,en,
433624,2006.0,Gary Sinyor,it,
62207,1967.0,Roberto Faenza,en,
2751390,2014.0,Antonis Sotiropoulos,fr,
41462,1949.0,Nikos Panayotopoulos,en,
1756714,2010.0,Joseph Cates,en,
5688480,2016.0,Anne Fontaine,en,
186655,1998.0,Kiran Kumar,en,
60143,1966.0,Jyothi Krishna,it,
970933,2007.0,Ceyda Torun,en,
33787,1941.0,Henri Verneuil,en,
457270,2005.0,Toby Genkel,en,
15101938,2021.0,Amy Holden Jones,en,
160644,2000.0,Raoul Walsh,en,
24461,1933.0,Basil Joseph,en,
54068,1960.0,Joseph Losey,it,
3470656,2015.0,Kim Dae-woo,en,
3320114,2014.0,Vadim Abdrashitov,en,
1836212,2011.0,"Ronny Yu, Philip Chan",en,
36680,1944.0,Ashraf Fahmy,en,
5005684,2015.0,Goran Paskaljević,hi,
1364289,2009.0,Farnoosh Abedi,ru,
14877816,2022.0,Jean Choux,fr,
265116,2001.0,Jacques-Paul Bertrand,fr,
2296853,2012.0,David Koepp,fr,
1493886,2009.0,Christopher Gozum,en,
3748918,2019.0,Kaare Andrews,en,
8415352,2020.0,Darrell Roodt,en,
342275,2003.0,Zach Parrish,en,
17506016,2022.0,Brian Trenchard-Smith,en,
22485,1931.0,Eric Valette,ja,
49917,1956.0,James Clavell,ru,
282864,2001.0,Werner Herzog,en,
37764,1945.0,Nicholas Hytner,en,
22153,1931.0,F. W. Murnau,en,
3837154,2014.0,Todd Robinson,ko,
10405760,2021.0,Matthias Müller,it,
85491,1981.0,Toshio Matsumoto,it,
416854,2003.0,Kabir Khan,tr,
6619330,2017.0,John Duncan,en,
7431922,2017.0,Kazunori Nakamura,en,
4084060,2016.0,Lee Hae-young,fr,
88249,1984.0,"Justine Rome Ardepuela, Sheryl Moana Marie Ollamina",en,
223622,1903.0,Snow Sheng Jie,fr,
24210,1933.0,Kazunori Nakamura,en,
1847672,2015.0,Isao Yamada,en,
9176600,2019.0,Unknown,fr,
50562,1957.0,J. Seth Estes,en,
474694,2005.0,Dong Kaiyu,it,
53388,1959.0,"Uwe Schrader, René Parraudin",ja,
9262952,2019.0,Nakamura Kazunori,fr,
104581,1992.0,Sotir Gelev,sv,
31831,1939.0,Gabriele Manzoni,en,
64397,1969.0,Sarah Carter,en,
278291,2001.0,Chee Keong Cheung,hi,
16118722,2022.0,George Blair,en,
64886,1969.0,Aram Avakian,en,
7049420,2018.0,Unknown,fr,
14770620,2023.0,Alex Knudsen,en,
3551400,2015.0,Petar B. Vasilev,en,
72097,1974.0,Kamal Attia,it,
820466,2007.0,Tom Whitus,en,
12883472,2022.0,Jonathan Teplitzky,fr,
119782,1998.0,Rick Bota,en,
2144007,2013.0,Daniel Mann,es,
57272,1963.0,Julian Jarrold,en,
5237552,2015.0,Jonás Cuarón,en,
1599373,2010.0,Tom Hoover,en,
2936470,2014.0,P.J. Hogan,en,
8327630,2020.0,David Hackl,en,
4944352,2015.0,Steve Barron,tl,
32671,1940.0,Jim Terry,en,
8324578,2018.0,Gianetto Guardone,en,
76044,1977.0,"Ron Clements, John Musker",en,
3197176,2014.0,Rob Marshall,en,
59410,1965.0,Unknown,en,
1500516,2009.0,Tarik Saleh,en,
9123,1918.0,Stephen Frears,en,
35414,1942.0,Arnold de Parscau,en,
4419794,2015.0,Raja Vannem Reddy,ar,
55992,1962.0,Jared Hyland,en,
26942,1935.0,James Walton,en,
2235348,2013.0,Tora Mårtens,en,
3923572,2014.0,Mike Hodges,it,
3730510,2015.0,Jaime Aparicio,en,
8965432,2018.0,Richard Rosson,en,
7411112,2020.0,György Palásthy,en,
87818,1984.0,Mikhail Morskov,fr,
69219,1971.0,José Pablo Cedeño,fr,
433009,2005.0,Lyndall Hobbs,es,
465737,2007.0,Daniel Petrie Jr.,it,
119347,1998.0,David Fisher,en,
283326,2001.0,Kyle Cassidy,sv,
415345,2006.0,Oh Yun-dong,en,
118670,1997.0,Oh Yun-dong,en,
871867,2007.0,Curt Linda,en,
2334090,2012.0,Guy Moshe,en,
105108,1992.0,Steven Soderbergh,en,
62445,1967.0,Nelson McCormick,fr,
1502417,2013.0,Joe Gibbons,en,
86242,1983.0,Adam MacDonald,ja,
93225,1987.0,Eric Lartigau,en,
44620,1952.0,Hal Roach,en,
313254,1987.0,Michael Apted,en,
4156700,2014.0,Sun Zhou,ru,
1240899,2013.0,Glenn Gaylord,pt,
7232438,2017.0,Felipe Cabral,th,
2925768,2015.0,Cheung Chi-Sing,en,
13454228,2021.0,Unknown,en,
5946232,2016.0,Unknown,en,
22454,1931.0,Luciano Perochena,en,
6173488,2017.0,Corey Emanuel Jr.,en,
1949548,2012.0,Alexander Maxim Seltzer,hi,
9816396,2019.0,Teresa Väli,ja,
75364,1976.0,"Tobe Hooper, John Carpenter",fr,
118137,1997.0,"Bernard Campan, Didier Bourdon",en,
3518702,2014.0,Mel Damski,en,
4026562,2014.0,Hans Steinhoff,en,
367628,2003.0,Jonny Owen,pt,
39080,1946.0,Takashi Shimizu,en,
342508,2003.0,Ayumu Watanabe,en,
270882,2004.0,Sidney Lumet,en,"https://m.media-amazon.com/images/M/MV5BMTU5MzMwMzAzM15BMl5BanBnXkFtZTcwNjYyMjA0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
3788052,2014.0,Kenneth Branagh,en,
9269852,2018.0,"Daniel Theobald, Jan Wollenschläger",en,
130156,1998.0,Tessa Deutscher,da,
1456606,2014.0,Ragnar Bragason,pt,
5304874,2017.0,Richard Loncraine,ca,
14031338,2021.0,Philippe de Chauveron,en,
5176580,2018.0,Tony Giglio,en,
6008686,2016.0,Dito Montiel,en,
439695,2004.0,Christophe Gans,sv,
9212666,2018.0,Micheal Jaja,en,
25153,1934.0,Barbra Streisand,en,
2530392,2014.0,Jeff Tremaine,ja,
4315956,2015.0,Laurent Tuel,ko,
997263,2009.0,Leigh Janiak,en,
246642,1990.0,Paul Greengrass,en,
74952,1976.0,Wong Kar-wai,it,
6040806,2018.0,"Matt Stone, Trey Parker",es,
49432,1956.0,"Matt Stone, Trey Parker",en,
2446192,2012.0,David Jackson,en,
5645006,2017.0,Nicolás López,de,
99691,1990.0,Eric Lavaine,en,
58153,1964.0,Courtney Hunt,en,
4079776,2014.0,F. Harmon Weight,en,
498,1905.0,Kōichi Saitō,en,
2841572,2014.0,Brian Gibson,he,
10736726,2019.0,Hal Needham,zh,
97262,1989.0,Philippe Falardeau,en,
38032,1946.0,Nathan Frankowski,en,
137386,1998.0,Fletcher Moules,en,
1716767,2013.0,Unknown,en,
68294,1972.0,Barry Levinson,en,
3700456,2015.0,Mamoru Oshii,en,
2358456,2015.0,Michael J. Murphy,en,
93295,1988.0,Bill Etra,fr,
35861,1943.0,Leif Eduard Eisenberg,en,
3386928,2015.0,D. J. Caruso,en,
107875,1991.0,William Desmond Taylor,en,
1523583,2009.0,Marc Webb,tr,
1564571,2010.0,Randa Haines,en,
68190,1972.0,Nicole Garcia,en,
55370,1961.0,Blake Edwards,en,
390418,2004.0,"Konstantin Golubkov, Oleg Uzhinov",en,
32049,1939.0,Unknown,en,
93393,1987.0,Slavoljub Stefanović-Ravasi,en,
13846352,2021.0,David Grubin,fr,
11669538,2022.0,Michael Almereyda,fr,
31066,1939.0,Unknown,en,
58208,1964.0,Ieuan Evans,en,
1381112,2009.0,Rusty Cundieff,fr,
362942,2004.0,Colin Cant,en,
62411,1967.0,Nicolas Gessner,ja,
51398,1958.0,Kim Harrington,en,
125301,1966.0,Josiane Balasko,cs,
6360872,2018.0,Mark Baldo,en,
1984208,2011.0,Tomasz Śliwinski,ko,
2058636,2011.0,Aki Kaurismäki,en,
2114358,2012.0,Fred Schepisi,nl,
386862,2004.0,"Robert Morgan, Chris Nash, Wolfgang Matzl, Lancelot Oduwa Imasuen, Marvin Kren, Julian Barratt, Rodney Ascher, Kristina Buozyte, Hajime Ohata, Larry Fessenden, Vincenzo Natali, Aharon Keshales, Sôichi Umezawa, Jen Soska, Robert Boocheck, E.L. Katz, Julien Maury, Jim Hosking, Sylvia Soska, Julian Gilbey, Todd Rohal, Dennison Ramalho, Erik Matti, Juan Martínez Moreno, Jerome Sable, Bruno Samper, Steven Kostanski, Alexandre Bustillo, Navot Papushado, Alejandro Brugués, Bill Plympton",de,
1054113,2008.0,Unknown,da,
3076510,2018.0,Jay Roach,en,
69464,1972.0,Kim Nguyen,en,
66141,1971.0,Alex Proyas,en,
15782570,2022.0,Russ Meyer,en,
3792884,2015.0,Jay Baruchel,sv,
64494,1970.0,Geoff Murphy,de,
167856,1981.0,"Jean-Pierre Dardenne, Luc Dardenne",it,
87301,1987.0,Pierre Granier-Deferre,zh,
5211694,2016.0,Michael Davis,en,
2828840,2013.0,Alexander Abaturov,ko,
118100,1996.0,Venci Kostov,fr,
96211,1988.0,Sebastián Schindel,en,
140581,1990.0,Ines Tanović,en,
8320402,2018.0,Florian Zeller,en,
38700,1946.0,Cheong Chi-wai,en,
492881,2008.0,Noushin Meraji,en,
106538,1993.0,Mariana Buryma,cn,
878674,2007.0,Stuart Gillard,en,
12344464,2020.0,Mary Agnes Donoghue,en,
13926310,2022.0,Carlo Verdone,it,
83257,1981.0,Louis Malle,fr,
67989,1971.0,Bretaigne Windust,en,
25037,1934.0,Woody Allen,en,
1269560,2009.0,Jan Švankmajer,en,
56906,1963.0,Marco Martins,fr,
179182,1999.0,Sylvie Ballyot,en,
2381317,2012.0,"Jacek Bromski, Jerzy Gruza",en,
6857282,2017.0,Geoffroy Faugerolas,ko,
7476,1918.0,Gareth Davies,en,
1787127,2011.0,Rafael Gomes,en,
50166,1957.0,Chiara Leonardi,en,
107447,1994.0,Karine Silla,en,
5566778,2018.0,Gregory Oke,en,
1376168,2012.0,Terry George,en,
3696126,2014.0,Maria Lassnig,ko,
329390,2003.0,Josephine Mackerras,en,
282768,2001.0,Mani Chandru,en,
984204,2008.0,Ben Rivers,en,
2071441,2012.0,Juliette Rose,zh,
2011183,2011.0,Laura Scrivano,es,
